Order_ID,Order_Date,Customer_Name,Product_Category,Product_Name,Region,State,Country,Sales_Channel,Quantity,Unit_Price,Discount_%,Total_Sales,Cost,Profit
ORD100194,2023-12-10,John Bishop,Phone,Samsung Galaxy S22,West,Maharashtra,India,Offline,1,33737.73,15,28677.07,25710.56,2966.51
ORD100195,2023-07-10,Allen Rosales,Laptop,Asus Vivobook,East,Karnataka,India,Online,4,52012.79,0,208051.16,145679.15,62372.01
ORD100196,2023-04-08,Daniel Salinas,Laptop,HP Pavilion,South,Tamil Nadu,India,Offline,3,38973.86,15,99383.34,92185.55,7197.79
ORD100197,2023-12-04,Spencer Haynes,Accessory,JBL Headphones,North,Karnataka,India,Offline,1,67110.83,15,57044.21,45414.01,11630.2
ORD100198,2024-02-20,Adam Vaughan,Accessory,Logitech Mouse,International,,Singapore,Offline,3,37386.85,5,106552.52,73440.73,33111.8
ORD100199,2023-05-17,Nathan Freeman,Phone,Google Pixel 7,West,Gujarat,India,Offline,5,80397.5,5,381888.12,317757.01,64131.11
ORD100200,2023-03-25,Melissa Brewer,Laptop,Dell Inspiron,East,Delhi,India,Online,5,54129.36,5,257114.46,184589.08,72525.38
ORD100201,2024-06-16,Ricky Davis II,Laptop,Asus Vivobook,South,Gujarat,India,Offline,1,45889.8,20,36711.84,32299.82,4412.02
ORD100202,2023-03-01,Elizabeth Perkins,Phone,OnePlus 11,East,Gujarat,India,Online,1,74834.64,20,59867.71,46267.07,13600.64
ORD100203,2024-03-09,Joseph Coleman,Laptop,Asus Vivobook,North,West Bengal,India,Online,1,29421.98,5,27950.88,23309.36,4641.52
ORD100204,2024-03-06,Erin Warner,Phone,iPhone 14,West,Tamil Nadu,India,Offline,5,14165.99,10,63746.95,44598.67,19148.29
ORD100205,2024-02-07,David Martinez,Phone,Google Pixel 7,South,Delhi,India,Online,5,42988.67,15,182701.85,173209.97,9491.87
ORD100206,2023-09-11,Bryan Herrera,Accessory,Logitech Mouse,South,Karnataka,India,Online,1,81138.34,15,68967.59,61156.47,7811.12
ORD100207,2023-01-17,Cathy Robinson,Phone,iPhone 14,North,Delhi,India,Online,2,74313.57,15,126333.07,105486.73,20846.34
ORD100208,2023-08-11,Dr. William Warren,Accessory,Samsung Charger,International,,USA,Online,2,81762.84,20,130820.54,111152.64,19667.9
ORD100209,2023-11-25,Brian Lee,Phone,OnePlus 11,South,Gujarat,India,Online,3,7034.81,20,16883.54,17304.12,-420.58
ORD100210,2023-06-29,Christopher Smith,Laptop,Lenovo IdeaPad,International,,Canada,Offline,4,78794.66,10,283660.78,243972.57,39688.21
ORD100211,2024-02-23,Denise Mccann,Laptop,Dell Inspiron,West,Maharashtra,India,Offline,3,85896.58,5,244805.25,206523.91,38281.35
ORD100212,2023-03-01,Melissa Martinez,Phone,Samsung Galaxy S22,West,West Bengal,India,Online,3,21130.34,0,63391.02,52649.83,10741.19
ORD100213,2024-01-15,Katherine Salas,Phone,iPhone 14,South,Delhi,India,Offline,1,19628.17,20,15702.54,15331.1,371.44
ORD100214,2023-08-11,Julie Alexander,Laptop,Dell Inspiron,East,Karnataka,India,Online,1,74941.04,15,63699.88,62096.92,1602.96
ORD100215,2023-07-29,Anthony Everett,Phone,Google Pixel 7,South,West Bengal,India,Offline,4,53831.36,10,193792.9,145798.06,47994.84
ORD100216,2024-01-04,Rodney Morales,Accessory,Apple AirPods,West,Tamil Nadu,India,Online,3,91518.72,10,247100.54,186212.36,60888.18
ORD100217,2023-02-16,Mark Brown,Laptop,Lenovo IdeaPad,South,Gujarat,India,Online,5,93541.07,20,374164.28,364811.57,9352.71
ORD100218,2023-10-30,Justin Torres,Accessory,JBL Headphones,East,Maharashtra,India,Offline,4,55513.61,10,199849.0,147517.8,52331.19
ORD100219,2024-05-15,Bailey Duran DDS,Phone,Samsung Galaxy S22,International,,Singapore,Offline,3,17757.31,20,42617.54,38466.55,4151.0
ORD100220,2023-03-02,Courtney Mills,Laptop,Asus Vivobook,North,Gujarat,India,Online,2,84411.93,5,160382.67,104162.97,56219.7
ORD100221,2023-06-04,Jeremy Dalton,Accessory,Apple AirPods,West,Karnataka,India,Online,4,2557.44,20,8183.81,7548.65,635.16
ORD100222,2023-01-13,Elizabeth Oliver DDS,Laptop,Asus Vivobook,East,West Bengal,India,Offline,2,11594.63,0,23189.26,16953.58,6235.68
ORD100223,2023-09-04,Theresa Clark,Phone,iPhone 14,East,Karnataka,India,Offline,3,95970.48,15,244724.72,213414.51,31310.21
ORD100224,2023-08-20,Matthew Moore,Laptop,Asus Vivobook,North,Gujarat,India,Online,4,38339.79,15,130355.29,94166.93,36188.36
ORD100225,2023-01-10,Benjamin Smith,Phone,OnePlus 11,International,,USA,Offline,5,97755.59,0,488777.95,402605.32,86172.63
ORD100226,2023-02-13,Kirk Carter,Laptop,Lenovo IdeaPad,West,Karnataka,India,Online,5,56787.48,0,283937.4,183093.8,100843.6
ORD100227,2023-11-19,Michael Warner,Accessory,Apple AirPods,South,West Bengal,India,Online,1,30628.41,20,24502.73,20218.37,4284.36
ORD100228,2024-02-03,Michael Bradshaw,Phone,Samsung Galaxy S22,International,,Australia,Offline,1,50578.49,10,45520.64,31026.07,14494.58
ORD100229,2024-03-23,Lori Guerrero,Phone,iPhone 14,North,Karnataka,India,Offline,3,78571.27,15,200356.74,170338.79,30017.95
ORD100230,2023-12-31,Jessica Stephens,Accessory,Apple AirPods,West,Tamil Nadu,India,Online,1,77444.57,10,69700.11,61918.0,7782.11
ORD100231,2023-03-17,Susan Serrano,Accessory,Apple AirPods,South,Tamil Nadu,India,Online,3,36709.32,0,110127.96,66219.81,43908.15
ORD100232,2023-11-12,Christopher Parker,Laptop,Dell Inspiron,East,Delhi,India,Online,4,45435.52,20,145393.66,132328.26,13065.4
ORD100233,2023-04-16,Laura Roberts,Accessory,Samsung Charger,East,West Bengal,India,Online,4,2221.72,15,7553.85,6193.71,1360.14
ORD100234,2023-03-28,Michael Lyons,Accessory,JBL Headphones,International,,Australia,Online,4,17780.67,10,64010.41,48027.92,15982.49
ORD100235,2024-05-19,Kathryn Snyder,Phone,OnePlus 11,South,Tamil Nadu,India,Offline,4,78484.0,10,282542.4,208116.0,74426.4
ORD100236,2023-09-10,Andrew Reynolds,Phone,iPhone 14,International,,Canada,Online,2,31161.14,15,52973.94,42569.5,10404.44
ORD100237,2024-01-25,David Davis,Phone,Google Pixel 7,International,,Germany,Offline,5,14476.32,10,65143.44,54344.31,10799.13
ORD100238,2023-07-25,Sara Johnston,Phone,Google Pixel 7,South,Tamil Nadu,India,Offline,5,78415.46,10,352869.57,272107.07,80762.5
ORD100239,2024-02-07,Yvonne Chambers,Accessory,Logitech Mouse,South,West Bengal,India,Online,4,94354.52,5,358547.18,267821.05,90726.12
ORD100240,2023-10-26,Andrew Avila,Accessory,Apple AirPods,International,,USA,Offline,2,63700.27,5,121030.51,84488.27,36542.24
ORD100241,2023-06-07,Matthew Moon,Phone,Google Pixel 7,International,,Canada,Online,5,40679.7,20,162718.8,168998.51,-6279.71
ORD100242,2024-03-04,Kevin Walters,Laptop,Dell Inspiron,East,Gujarat,India,Online,3,17467.51,20,41922.02,32021.83,9900.19
ORD100243,2024-02-14,Brandon Bailey MD,Laptop,HP Pavilion,International,,Germany,Offline,1,26615.1,20,21292.08,20938.45,353.63
ORD100244,2023-08-15,Shannon Rivera,Phone,iPhone 14,West,Tamil Nadu,India,Online,4,11350.39,15,38591.33,37689.51,901.82
ORD100245,2023-03-29,Donna Landry,Phone,Google Pixel 7,South,Karnataka,India,Offline,2,52590.37,10,94662.67,75629.23,19033.44
ORD100246,2024-03-24,Krista Gibson,Laptop,Lenovo IdeaPad,International,,Canada,Offline,1,81208.41,0,81208.41,49183.57,32024.84
ORD100247,2023-12-18,Frank Cordova,Accessory,JBL Headphones,International,,Singapore,Online,5,18270.87,5,86786.63,62371.95,24414.69
ORD100248,2024-03-12,Jose Travis,Accessory,JBL Headphones,International,,UK,Offline,2,64407.41,15,109492.6,90028.11,19464.49
ORD100249,2023-07-22,Kimberly Gutierrez,Accessory,JBL Headphones,West,Tamil Nadu,India,Online,2,28556.14,0,57112.28,42510.78,14601.5
ORD100250,2023-07-11,Isaiah Avila,Phone,Google Pixel 7,South,Tamil Nadu,India,Online,5,96625.72,10,434815.74,361980.58,72835.16
ORD100251,2024-02-06,Olivia Harris,Accessory,JBL Headphones,East,Karnataka,India,Offline,3,91949.58,20,220678.99,171353.92,49325.07
ORD100252,2023-05-18,Tanya Kim,Laptop,Lenovo IdeaPad,South,Karnataka,India,Online,2,51571.66,15,87671.82,77265.33,10406.5
ORD100253,2024-01-28,Barbara Dudley,Accessory,JBL Headphones,West,Gujarat,India,Online,4,29594.64,5,112459.63,80337.02,32122.61
ORD100254,2024-04-06,Cynthia Moore,Phone,Samsung Galaxy S22,International,,Germany,Online,2,81706.38,20,130730.21,118696.41,12033.8
ORD100255,2024-05-21,Kristen Davis,Phone,Samsung Galaxy S22,West,Tamil Nadu,India,Offline,1,56974.38,5,54125.66,38345.04,15780.62
ORD100256,2023-10-09,Susan Murray MD,Accessory,Apple AirPods,East,Maharashtra,India,Offline,5,51569.79,20,206279.16,162071.39,44207.77
ORD100257,2024-01-11,Kathleen Moran,Accessory,JBL Headphones,North,Gujarat,India,Offline,4,11139.23,5,42329.07,30050.4,12278.67
ORD100258,2023-02-03,Denise Davenport,Laptop,Dell Inspiron,East,Delhi,India,Offline,2,81259.57,20,130015.31,125510.83,4504.48
ORD100259,2024-03-14,Mrs. Kristen Reyes,Laptop,Lenovo IdeaPad,South,Maharashtra,India,Online,5,28827.42,20,115309.68,92549.62,22760.06
ORD100260,2023-10-27,Katie Suarez,Laptop,Asus Vivobook,East,West Bengal,India,Online,1,99256.14,5,94293.33,76958.91,17334.43
ORD100261,2023-05-16,Desiree Tyler,Phone,Samsung Galaxy S22,East,Maharashtra,India,Offline,5,63607.8,15,270333.15,220653.26,49679.89
ORD100262,2023-03-19,Timothy Romero,Accessory,Samsung Charger,International,,USA,Offline,3,46014.87,15,117337.92,94121.9,23216.02
ORD100263,2023-01-03,Diane Evans,Accessory,Apple AirPods,International,,Singapore,Online,3,85160.52,20,204385.25,178691.2,25694.04
ORD100264,2024-03-15,Yvonne Burns,Phone,OnePlus 11,International,,Canada,Offline,3,55183.74,5,157273.66,122762.11,34511.55
ORD100265,2024-05-11,Joshua Reed,Laptop,HP Pavilion,International,,Singapore,Online,4,2611.85,5,9925.03,7421.01,2504.02
ORD100266,2023-01-01,Kimberly Gibson,Accessory,JBL Headphones,International,,Canada,Online,3,16738.77,10,45194.68,31301.58,13893.1
ORD100267,2024-01-05,Colin Terry,Laptop,Asus Vivobook,East,Gujarat,India,Online,3,72872.85,5,207687.62,154630.59,53057.03
ORD100268,2023-04-04,Cynthia Rowe,Phone,iPhone 14,International,,USA,Online,2,59774.27,20,95638.83,92051.86,3586.97
ORD100269,2023-01-10,Patrick Thornton,Accessory,JBL Headphones,East,Delhi,India,Offline,4,8012.0,15,27240.8,19944.52,7296.28
ORD100270,2023-04-15,Jasmin Alvarado,Phone,Samsung Galaxy S22,East,Karnataka,India,Online,2,7772.75,20,12436.4,9360.24,3076.16
ORD100271,2023-06-18,Veronica Simpson,Phone,Google Pixel 7,South,Gujarat,India,Online,2,9582.12,0,19164.24,12169.36,6994.88
ORD100272,2023-05-07,Jonathan Lawrence,Phone,Samsung Galaxy S22,West,Karnataka,India,Offline,2,28419.8,0,56839.6,37630.19,19209.41
ORD100273,2023-10-19,Shelly Alexander,Accessory,Samsung Charger,International,,Singapore,Online,2,52257.16,20,83611.46,67637.66,15973.8
ORD100274,2024-02-06,Joyce Bowen,Phone,iPhone 14,North,Maharashtra,India,Offline,2,50458.67,20,80733.87,62341.99,18391.88
ORD100275,2023-01-13,Matthew Moore,Phone,Google Pixel 7,International,,Germany,Online,3,55089.27,5,157004.42,130674.2,26330.22
ORD100276,2023-03-16,Wayne Morgan,Laptop,HP Pavilion,North,Delhi,India,Offline,1,94919.32,15,80681.42,68973.38,11708.05
ORD100277,2024-05-28,Marie Christian,Laptop,Dell Inspiron,International,,Canada,Offline,3,9276.11,0,27828.33,20254.19,7574.14
ORD100278,2023-07-28,Shannon James,Phone,iPhone 14,International,,UK,Offline,3,70168.91,5,199981.39,129351.44,70629.96
ORD100279,2023-03-30,Nathan Malone,Accessory,Logitech Mouse,International,,USA,Offline,3,66941.88,5,190784.36,126492.19,64292.17
ORD100280,2023-05-21,Amanda Jones,Phone,OnePlus 11,International,,UK,Offline,2,37815.07,10,68067.13,59236.09,8831.03
ORD100281,2023-05-01,Tammie Bright,Phone,OnePlus 11,International,,USA,Offline,5,7323.33,20,29293.32,27714.53,1578.79
ORD100282,2024-05-23,Jessica Garcia,Accessory,JBL Headphones,East,Delhi,India,Offline,3,16573.69,0,49721.07,40948.64,8772.43
ORD100283,2023-04-29,Shelia Wallace,Laptop,HP Pavilion,North,Delhi,India,Online,4,37033.67,5,140727.95,95508.39,45219.56
ORD100284,2023-02-06,Stephanie Williams,Laptop,Asus Vivobook,West,Maharashtra,India,Offline,3,27854.54,0,83563.62,62078.08,21485.54
ORD100285,2023-05-03,Elaine Brooks,Accessory,Logitech Mouse,North,Maharashtra,India,Online,4,7823.72,15,26600.65,25552.52,1048.13
ORD100286,2023-11-15,Joseph Knight,Laptop,Lenovo IdeaPad,West,Delhi,India,Offline,5,78666.21,20,314664.84,259852.58,54812.26
ORD100287,2024-01-13,Carolyn Miller,Laptop,HP Pavilion,West,Maharashtra,India,Online,4,3367.12,20,10774.78,9247.54,1527.25
ORD100288,2023-01-10,Lisa Allen,Accessory,Samsung Charger,International,,USA,Offline,1,21314.24,5,20248.53,15025.56,5222.97
ORD100289,2023-03-03,Briana Murray,Laptop,HP Pavilion,International,,UK,Offline,2,89831.46,20,143730.34,126350.5,17379.84
ORD100290,2024-01-17,David Smith,Accessory,JBL Headphones,North,West Bengal,India,Online,4,8408.22,20,26906.3,20703.42,6202.89
ORD100291,2023-05-14,Stephanie Byrd,Accessory,Samsung Charger,East,Karnataka,India,Offline,3,45823.03,5,130595.64,85048.26,45547.38
ORD100292,2023-07-27,Jeremy Reed,Laptop,Asus Vivobook,North,Maharashtra,India,Online,4,32089.3,0,128357.2,94211.76,34145.44
ORD100293,2023-08-01,Margaret Coleman,Laptop,Dell Inspiron,West,Karnataka,India,Online,3,82812.28,20,198749.47,151566.96,47182.52
ORD100294,2023-12-02,Ryan Gonzalez,Accessory,Logitech Mouse,South,Karnataka,India,Offline,3,26756.51,5,76256.05,48785.45,27470.6
ORD100295,2024-02-19,John Young,Laptop,Asus Vivobook,International,,Australia,Online,1,80585.78,5,76556.49,50798.32,25758.17
ORD100296,2023-03-05,Laura Haney,Laptop,Asus Vivobook,International,,UK,Online,3,68942.24,0,206826.72,154206.06,52620.66
ORD100297,2023-09-23,William Barrett,Laptop,Dell Inspiron,International,,USA,Online,4,81120.57,0,324482.28,268109.81,56372.47
ORD100298,2023-12-06,Keith Jennings,Accessory,Apple AirPods,West,Delhi,India,Online,4,50116.51,15,170396.13,154519.87,15876.26
ORD100299,2023-06-26,Amber Obrien,Phone,Samsung Galaxy S22,South,Karnataka,India,Offline,1,61796.55,20,49437.24,40875.09,8562.15
ORD100300,2023-10-30,Tanner Mitchell DDS,Phone,Google Pixel 7,West,Delhi,India,Online,2,42504.25,20,68006.8,56300.02,11706.78
ORD100301,2023-01-20,Heather Fields,Phone,Google Pixel 7,International,,Singapore,Offline,3,91355.02,20,219252.05,186474.17,32777.88
ORD100302,2023-10-04,Megan Le,Laptop,Lenovo IdeaPad,East,West Bengal,India,Online,1,81056.73,15,68898.22,59362.55,9535.67
ORD100303,2023-08-27,Sara Fuller,Accessory,JBL Headphones,International,,USA,Online,3,53835.27,0,161505.81,127753.1,33752.71
ORD100304,2023-08-13,Maria Parker,Laptop,Dell Inspiron,West,Karnataka,India,Online,5,32482.43,10,146170.93,134557.65,11613.28
ORD100305,2023-01-29,Kevin Oconnor,Accessory,JBL Headphones,International,,Germany,Online,4,54670.34,5,207747.29,158021.14,49726.15
ORD100306,2023-04-03,Edward Burgess,Laptop,Lenovo IdeaPad,South,Delhi,India,Offline,5,20944.97,5,99488.61,71756.39,27732.21
ORD100307,2023-07-01,Carlos Ryan,Laptop,Dell Inspiron,International,,Germany,Online,5,70764.94,5,336133.47,280792.32,55341.15
ORD100308,2024-06-22,Kiara Mcintyre,Accessory,Apple AirPods,International,,USA,Offline,5,11002.18,10,49509.81,37443.21,12066.6
ORD100309,2023-06-11,Dawn Summers,Accessory,Samsung Charger,International,,Canada,Offline,2,71011.11,20,113617.78,109838.58,3779.2
ORD100310,2024-01-01,Dr. Paul Morgan,Accessory,Samsung Charger,South,Tamil Nadu,India,Offline,2,18593.12,0,37186.24,31132.21,6054.03
ORD100311,2024-02-05,Victor Taylor,Laptop,Lenovo IdeaPad,International,,Australia,Online,5,22868.63,20,91474.52,71581.96,19892.56
ORD100312,2024-05-23,Shannon Ramsey,Phone,Samsung Galaxy S22,North,Maharashtra,India,Offline,1,82344.52,10,74110.07,58601.09,15508.97
ORD100313,2023-09-29,Tracy Ballard,Laptop,HP Pavilion,North,Karnataka,India,Offline,1,39207.77,15,33326.6,33023.74,302.86
ORD100314,2024-02-28,Richard Smith,Laptop,Asus Vivobook,West,Karnataka,India,Offline,5,65445.99,5,310868.45,209644.49,101223.96
ORD100315,2023-03-17,Jordan Chambers,Laptop,Lenovo IdeaPad,International,,USA,Offline,3,95214.55,0,285643.65,195795.03,89848.62
ORD100316,2024-01-20,Lauren Carson,Phone,Google Pixel 7,North,West Bengal,India,Online,1,43701.01,5,41515.96,32855.7,8660.26
ORD100317,2024-03-20,Ashley Hall,Laptop,Asus Vivobook,North,Karnataka,India,Online,5,72481.77,20,289927.08,241478.89,48448.19
ORD100318,2023-10-16,Stephen Hoffman,Accessory,Apple AirPods,North,Delhi,India,Offline,2,6395.98,0,12791.96,9042.66,3749.3
ORD100319,2023-10-29,Connie Brown,Laptop,HP Pavilion,International,,Singapore,Offline,1,21488.35,10,19339.51,18141.85,1197.67
ORD100320,2024-04-29,Susan Turner,Phone,Google Pixel 7,International,,Germany,Offline,3,10022.55,20,24054.12,20953.6,3100.52
ORD100321,2024-01-15,Charles Shah,Phone,iPhone 14,International,,Germany,Online,3,44534.3,10,120242.61,87718.4,32524.21
ORD100322,2023-10-03,Johnathan Davis,Laptop,Lenovo IdeaPad,South,Gujarat,India,Online,5,41984.68,20,167938.72,137894.1,30044.62
ORD100323,2023-03-04,Brandy Chavez,Accessory,Apple AirPods,International,,Australia,Offline,5,88283.73,15,375205.85,297830.91,77374.94
ORD100324,2024-02-09,Natalie Bautista,Accessory,JBL Headphones,International,,Singapore,Online,1,94976.23,15,80729.8,61090.59,19639.21
ORD100325,2023-06-21,Patrick Moore,Laptop,Asus Vivobook,International,,UK,Online,1,98839.71,15,84013.75,64293.24,19720.52
ORD100326,2023-06-01,Brett Burns,Accessory,Logitech Mouse,International,,Germany,Offline,1,39421.82,15,33508.55,29093.84,4414.71
ORD100327,2023-10-10,Trevor Johnson,Laptop,Asus Vivobook,North,Gujarat,India,Offline,2,15671.77,20,25074.83,23371.91,1702.92
ORD100328,2023-04-13,Jeremy Sampson,Phone,OnePlus 11,International,,Australia,Online,4,27149.53,15,92308.4,80689.03,11619.37
ORD100329,2024-04-29,Ariana Jennings,Accessory,Apple AirPods,East,Tamil Nadu,India,Online,1,40183.48,10,36165.13,31046.9,5118.23
ORD100330,2023-02-20,Vanessa Howard,Laptop,Lenovo IdeaPad,International,,Germany,Offline,3,31783.98,15,81049.15,77669.75,3379.4
ORD100331,2023-04-11,Colton Martinez,Phone,Google Pixel 7,International,,UK,Online,3,27672.58,15,70565.08,62366.64,8198.43
ORD100332,2023-04-02,Jordan Bates,Accessory,Samsung Charger,South,Tamil Nadu,India,Offline,1,52011.7,5,49411.11,32060.23,17350.88
ORD100333,2024-06-02,Linda Smith,Laptop,HP Pavilion,North,Maharashtra,India,Online,2,4274.03,0,8548.06,7090.68,1457.38
ORD100334,2023-07-23,Dana Martinez,Accessory,Logitech Mouse,West,West Bengal,India,Offline,1,24951.87,15,21209.09,18676.75,2532.34
ORD100335,2023-07-01,Andrea Hubbard,Phone,Samsung Galaxy S22,International,,Canada,Offline,3,75147.15,0,225441.45,151331.48,74109.97
ORD100336,2024-01-31,Daniel Kane,Accessory,JBL Headphones,South,Maharashtra,India,Online,3,65507.15,20,157217.16,118898.05,38319.11
ORD100337,2023-01-10,Charles Lester,Accessory,Logitech Mouse,South,Gujarat,India,Online,2,25986.65,10,46775.97,40444.85,6331.12
ORD100338,2023-10-09,Scott Thomas,Phone,Samsung Galaxy S22,West,Karnataka,India,Offline,4,30912.36,20,98919.55,99671.06,-751.5
ORD100339,2024-02-11,David Thompson,Accessory,Samsung Charger,North,West Bengal,India,Offline,3,68756.9,15,175330.09,127054.35,48275.75
ORD100340,2023-10-11,Allison Smith,Accessory,Samsung Charger,International,,Germany,Offline,2,15843.0,5,30101.7,26138.47,3963.23
ORD100341,2024-02-18,Cynthia Morris,Accessory,Logitech Mouse,International,,Singapore,Online,4,99749.44,10,359097.98,329862.58,29235.41
ORD100342,2024-02-19,Anthony Harmon,Phone,Samsung Galaxy S22,North,West Bengal,India,Online,5,64193.05,15,272820.46,265320.03,7500.44
ORD100343,2024-01-03,Nichole Alvarez,Phone,iPhone 14,South,Gujarat,India,Online,4,13666.47,10,49199.29,42710.27,6489.02
ORD100344,2023-07-07,Kayla Rodriguez,Laptop,Lenovo IdeaPad,International,,Germany,Online,2,74676.78,10,134418.2,105311.9,29106.3
ORD100345,2023-12-06,Theresa Williams,Phone,iPhone 14,East,Tamil Nadu,India,Online,5,58451.0,20,233804.0,180556.29,53247.71
ORD100346,2023-07-19,Sharon Boyd,Phone,iPhone 14,West,West Bengal,India,Offline,2,14599.16,5,27738.4,20020.34,7718.07
ORD100347,2024-04-13,Victor Brown,Phone,Samsung Galaxy S22,South,Delhi,India,Offline,3,63815.4,0,191446.2,136503.69,54942.51
ORD100348,2023-08-03,James Parks,Phone,iPhone 14,International,,UK,Online,2,61833.49,15,105116.93,86671.8,18445.13
ORD100349,2024-05-03,Theodore Jones Jr.,Accessory,Samsung Charger,North,West Bengal,India,Online,1,89308.63,20,71446.9,57840.21,13606.69
ORD100350,2023-01-05,Ana Hill,Accessory,Samsung Charger,International,,UK,Online,3,13764.15,15,35098.58,29971.47,5127.11
ORD100351,2023-11-10,Kimberly Nguyen,Phone,OnePlus 11,North,Karnataka,India,Offline,4,88909.43,5,337855.83,243854.81,94001.02
ORD100352,2024-05-16,Kerry Chavez DDS,Laptop,Dell Inspiron,South,Maharashtra,India,Offline,2,72989.71,5,138680.45,95295.01,43385.44
ORD100353,2023-01-23,Michael Farrell,Accessory,Logitech Mouse,South,Delhi,India,Offline,4,87777.87,10,316000.33,278365.54,37634.79
